,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
6378,7153-CHRBV,1,0,0,San Andreas,95249,"38.196497, -120.61689",38.196497,-120.61689,1,0,1,1,57,0,0,1,1,0,1,1,0,0,2,0,1,59.3,3274.35,0,0,38,6287,
6379,6198-PNNSZ,1,0,0,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231,1,0,1,0,56,0,1,0,1,1,1,0,1,1,2,1,2,109.8,6109.65,0,0,77,5648,
6380,3317-VLGQT,1,0,0,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842,1,0,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,78.1,1122.4,0,0,68,3157,
6381,4132-POCZS,1,0,0,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,0,0,1,0,52,1,2,1,1,0,0,0,0,1,0,0,0,39.9,2020.9,0,0,54,6371,
6382,5614-DNZCE,1,0,0,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951,1,0,0,0,58,0,0,1,1,1,1,1,0,0,1,0,3,64.9,3795.45,0,0,57,5040,
6383,3896-RCYYE,1,0,0,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354,1,0,0,0,67,1,2,1,0,0,1,1,1,1,0,0,3,53.4,3579.15,0,0,37,5990,
6384,9638-JIQYA,1,0,0,Ballico,95303,"37.4695, -120.672724",37.4695,-120.672724,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3,24.9,49.7,0,0,41,4033,
6385,3258-SANFR,1,0,0,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,1,3,44.7,276.5,0,0,30,4270,
6386,3726-TBHQT,1,0,0,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262,0,0,1,1,71,0,1,0,1,1,1,1,1,1,1,0,2,114.0,8175.9,0,0,23,5600,
6387,3190-ITQXP,1,0,0,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825,1,0,1,1,46,0,0,2,2,2,2,2,2,2,1,1,2,20.25,890.35,0,0,58,3879,
6388,4833-QTJNO,1,0,0,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174,0,1,1,0,67,0,1,0,1,1,0,0,0,0,0,1,2,83.85,5588.8,0,0,49,5261,
6389,3039-MJSLN,1,0,0,Cressey,95312,"37.420273, -120.66527",37.420273,-120.66527,0,0,0,1,3,0,0,2,2,2,2,2,2,2,0,1,2,20.2,50.6,0,0,46,3594,
6390,0178-CIIKR,1,0,0,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,1,0,0,0,3,0,0,2,2,2,2,2,2,2,0,1,1,19.95,58.0,0,0,74,5949,
6391,5774-QPLTF,1,0,0,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422,0,0,1,1,50,0,0,2,2,2,2,2,2,2,2,0,1,20.35,938.95,0,0,71,6391,
6392,2322-VCZHZ,1,0,0,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,0,1,1,0,23,0,0,0,1,1,0,0,0,1,0,0,0,90.0,2024.1,0,0,50,4999,
6393,5010-IPEAQ,1,0,0,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,1,0,1,1,67,1,2,1,1,1,1,1,1,0,1,1,3,54.2,3623.95,0,0,58,5261,
6394,6383-ZTSIW,1,0,0,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161,1,1,1,0,39,0,0,0,1,1,0,0,1,1,2,1,1,99.1,3877.95,0,0,22,4599,
6395,8990-YOZLV,1,0,0,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,1,0,0,0,69,0,1,1,1,1,0,1,0,0,1,0,1,66.9,4577.9,0,0,68,5059,
6396,3069-SSVSN,1,0,0,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747,1,0,0,0,1,1,2,1,0,0,0,0,0,0,2,1,1,25.85,25.85,0,0,55,4467,
6397,5222-IMUKT,1,0,0,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424,0,0,0,0,32,0,0,0,0,0,0,0,1,1,0,1,0,91.05,2871.5,0,0,80,2716,
6398,6685-XSHHU,1,0,0,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653,0,0,1,1,60,0,0,2,2,2,2,2,2,2,1,0,2,20.95,1270.55,0,0,51,4425,
6399,8901-UPRHR,1,0,0,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,1,0,1,1,72,0,1,0,0,1,1,1,1,1,1,0,2,109.2,7711.45,0,0,68,6130,
6400,0118-JPNOY,1,0,0,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,1,1,0,0,26,0,0,0,1,0,0,0,1,0,0,0,3,85.8,2193.65,0,0,46,5700,
6401,3845-FXCYS,1,0,0,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597,0,0,0,0,2,0,0,2,2,2,2,2,2,2,0,0,0,19.65,31.2,0,0,26,4841,
6402,5857-XRECV,1,0,0,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018,1,0,0,1,2,0,0,2,2,2,2,2,2,2,2,1,2,20.5,38.25,0,0,47,4486,
6403,0725-CXOTM,1,0,0,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,1,0,0,0,36,0,1,1,1,0,1,1,1,1,2,0,3,89.65,3348.1,0,0,68,4844,
6404,4343-EJVQB,1,0,0,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,1,74.35,533.6,0,0,51,2463,
6405,9000-PLFUZ,1,0,0,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537,1,1,1,0,60,1,2,1,0,1,0,0,1,1,1,0,3,49.45,2907.55,0,0,61,4277,
6406,3427-GGZZI,1,0,0,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762,1,0,1,0,19,0,1,0,0,1,0,0,0,1,0,0,0,89.1,1620.8,0,0,66,3624,
6407,7779-ORAEL,1,0,0,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915,0,1,1,0,45,0,1,1,1,0,1,1,0,1,1,1,3,75.15,3480.35,0,0,52,5837,
6408,0644-OQMDK,1,0,0,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,70.65,293.85,0,0,34,4510,
6409,3154-CFSZG,1,0,0,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,0,0,1,1,47,0,0,0,1,0,1,0,0,1,0,1,0,90.05,4137.2,0,0,78,3291,
6410,2220-IAHLS,1,0,0,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836,1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,3,19.4,19.4,0,0,21,5566,
6411,1658-XUHBX,1,0,0,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,1,1,1,1,59,0,1,0,0,0,1,0,0,1,0,0,3,88.75,5348.65,0,0,21,6492,
6412,2378-HTWFW,1,0,0,Newman,95360,"37.343846, -121.039391",37.343846,-121.039391,0,1,0,0,35,0,1,0,1,0,0,0,0,1,0,1,3,91.0,3180.5,0,0,35,5527,
6413,4377-VDHYI,1,0,0,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337,0,0,1,1,32,0,0,0,1,1,0,0,0,1,2,0,0,90.8,3023.85,0,0,80,2722,
6414,3719-TDVQB,1,0,0,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238,1,1,1,0,54,0,0,2,2,2,2,2,2,2,1,0,1,18.95,1031.1,0,0,28,5548,
6415,0201-MIBOL,1,0,0,Salida,95368,"37.713152, -121.08739",37.713152,-121.08739,1,1,0,0,66,0,1,0,1,0,0,0,1,1,1,0,2,102.4,6471.85,0,0,69,4861,
6416,4937-QPZPO,1,0,0,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843,0,0,1,1,61,0,1,0,0,0,1,0,1,1,2,0,0,99.9,6241.35,0,0,31,5641,
6417,2925-VDZHY,1,0,0,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,0,0,1,1,72,0,1,1,1,1,1,1,1,1,1,1,3,88.7,6501.35,0,0,46,4641,
6418,6981-TDRFT,1,0,0,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821,0,0,1,1,44,1,2,1,0,0,1,1,1,1,2,0,0,54.3,2317.1,0,0,39,3423,
6419,3413-CSSTH,1,0,0,Stevinson,95374,"37.316807, -120.855753",37.316807,-120.855753,0,0,0,0,41,0,1,1,0,0,1,0,0,0,0,0,2,55.7,2237.55,0,0,26,5590,
6420,8033-VCZGH,1,0,0,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049,0,0,1,0,50,0,1,0,1,0,1,0,1,1,2,0,0,103.95,5231.3,0,0,42,4363,
6421,0224-NIJLP,1,0,0,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,0,0,1,1,8,0,0,2,2,2,2,2,2,2,1,1,1,20.15,165.5,0,0,32,3899,
6422,7542-CYDDM,1,0,0,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357,0,0,0,0,18,0,0,2,2,2,2,2,2,2,0,1,1,20.05,358.5,0,0,22,4204,
6423,4718-WXBGI,1,0,0,Twain Harte,95383,"38.107441, -120.230625",38.107441,-120.230625,0,0,1,1,72,0,1,1,1,1,1,1,1,1,1,0,3,91.95,6614.9,0,0,30,4403,
6424,8495-PRWFH,1,0,0,Waterford,95386,"37.669516, -120.626964",37.669516,-120.626964,1,1,0,0,42,0,1,1,0,0,1,0,0,0,0,1,0,55.65,2421.75,0,0,80,5831,
6425,0439-IFYUN,1,0,0,Westley,95387,"37.546007, -121.28257",37.546007,-121.28257,1,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,74.7,1294.6,0,0,62,3896,
6426,5716-LIBJC,1,0,0,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587,1,0,0,1,13,0,1,0,0,1,1,0,1,1,2,0,3,104.15,1299.1,0,0,33,2810,
6427,2868-LLSKM,1,0,0,Yosemite National Park,95389,"37.704267, -119.607001",37.704267,-119.607001,1,0,1,1,68,0,1,0,0,1,0,1,0,0,2,0,2,83.65,5733.4,0,0,43,5958,
6428,2988-QRAJY,1,0,0,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839,0,0,0,0,69,0,1,0,1,1,1,0,1,1,1,0,3,110.05,7430.75,0,0,30,5798,
6429,0071-NDAFP,1,0,0,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817,0,0,1,1,25,0,1,2,2,2,2,2,2,2,1,1,3,25.5,630.6,0,0,65,5230,
6430,7328-ZJAJO,1,0,0,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539,1,0,1,1,59,0,0,2,2,2,2,2,2,2,1,1,3,19.5,1222.65,0,0,64,4579,
6431,6458-CYIDZ,1,0,0,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354,1,1,0,0,5,0,0,0,1,1,0,0,0,0,0,1,0,80.7,374.8,0,0,51,3468,
6432,1090-PYKCI,1,0,0,Boonville,95415,"39.025867, -123.381544",39.025867,-123.381544,1,0,1,1,69,0,1,0,1,1,1,1,1,0,2,0,3,105.1,7234.8,0,0,27,4686,
6433,3058-WQDRE,1,0,0,Branscomb,95417,"39.710591, -123.682799",39.710591,-123.682799,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,0,2,25.15,331.85,0,0,53,4943,
6434,2279-AXJJK,1,0,0,Cazadero,95421,"38.578807, -123.19338",38.578807,-123.19338,0,0,1,0,52,0,1,0,0,1,0,1,0,1,0,0,3,95.65,5088.4,0,0,45,4465,
6435,0909-SELIE,1,0,0,Clearlake Oaks,95423,"39.07116, -122.598542",39.07116,-122.598542,0,0,1,0,61,0,1,1,1,1,1,1,0,1,1,0,2,80.8,4860.85,0,0,72,4302,
6436,3417-TSCIC,1,0,0,Cloverdale,95425,"38.801936, -122.938935",38.801936,-122.938935,0,0,0,0,29,1,2,1,0,0,0,0,0,0,2,0,1,24.85,788.05,0,0,49,4161,
6437,1042-HFUCW,1,0,0,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203,1,0,0,1,25,0,0,1,0,1,0,1,0,0,2,0,3,54.75,1266.35,0,0,50,5136,
6438,6537-OTKMY,1,0,0,Covelo,95428,"39.83307, -123.178765",39.83307,-123.178765,0,0,0,0,15,1,2,1,0,0,1,0,1,1,2,1,0,50.75,688.2,0,0,63,5091,
6439,8999-EXMNO,1,0,0,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701,1,0,1,1,19,0,0,2,2,2,2,2,2,2,1,1,1,20.15,387.7,0,0,26,4246,
6440,6725-TPKJO,1,0,0,Duncans Mills,95430,"38.445603, -123.063756",38.445603,-123.063756,0,0,0,0,44,0,0,2,2,2,2,2,2,2,1,1,1,20.05,845.25,0,0,41,2798,
6441,7162-WPHPM,1,0,0,Elk,95432,"39.108252, -123.645121",39.108252,-123.645121,0,0,1,1,58,0,1,1,1,1,1,1,0,0,1,1,3,71.6,4230.25,0,0,49,4747,
6442,1599-MMYRQ,1,0,0,Forestville,95436,"38.499302, -122.92444",38.499302,-122.92444,0,0,1,1,62,0,0,0,1,1,0,0,0,0,2,0,3,81.45,4983.05,0,0,66,5179,
6443,8821-KVZKQ,1,0,0,Fort Bragg,95437,"39.455555, -123.683979",39.455555,-123.683979,1,0,1,1,70,1,2,1,0,1,1,1,1,1,2,0,2,58.4,4113.15,0,0,43,4117,
6444,6434-TTGJP,1,0,0,Geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272,0,0,1,1,10,1,2,1,1,1,1,1,0,1,1,1,3,53.7,521.0,0,0,48,5671,
6445,0042-JVWOJ,1,0,0,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642,0,0,0,0,26,0,0,2,2,2,2,2,2,2,2,0,2,19.6,471.85,0,0,26,3722,
6446,0130-SXOUN,1,0,0,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,0,0,0,0,66,0,1,0,0,1,0,0,0,1,0,1,3,89.4,5976.9,0,0,49,4889,
6447,2330-PQGDQ,1,0,0,Gualala,95445,"38.848082, -123.50608",38.848082,-123.50608,0,0,1,1,51,0,1,0,0,1,0,1,0,0,2,1,2,84.2,4299.75,0,0,33,4952,
6448,1452-UZOSF,1,0,0,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,0,0,1,1,72,0,1,0,1,1,1,1,1,0,1,0,3,106.1,7548.6,0,0,21,4890,
6449,2097-YVPKN,1,0,0,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422,0,0,0,0,65,0,1,2,2,2,2,2,2,2,1,1,1,25.75,1654.75,0,0,73,5707,
6450,8597-CTXVJ,1,0,0,Jenner,95450,"38.505995, -123.187019",38.505995,-123.187019,0,0,0,1,70,0,1,1,1,1,0,1,0,0,2,1,2,64.95,4551.5,0,0,65,5392,
6451,6631-HMANX,1,0,0,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,0,0,1,0,72,0,1,1,0,1,1,1,1,1,1,0,3,85.45,6227.5,0,0,53,5641,
6452,9962-BFPDU,1,0,0,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,1,20.05,20.05,0,0,52,5811,
6453,6394-HHHZM,1,0,0,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214,0,0,0,0,3,0,0,2,2,2,2,2,2,2,0,1,1,20.7,57.5,0,0,23,2011,
6454,5995-LFTLE,1,0,0,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083,0,0,0,0,58,0,1,2,2,2,2,2,2,2,1,0,3,25.3,1474.35,0,0,30,4477,
6455,1932-UEDCX,1,0,0,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,0,1,1,0,33,0,1,0,0,1,0,0,1,1,0,0,2,100.6,3270.25,0,0,55,3669,
6456,5188-HGMLP,1,0,0,Middletown,95461,"38.787446, -122.58675",38.787446,-122.58675,0,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,2,74.0,3919.15,0,0,30,4991,
6457,0665-XHDJU,1,0,0,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549,0,0,1,0,72,0,1,0,0,1,0,0,1,1,1,0,0,99.4,7285.7,0,0,51,6022,
6458,8265-HKSOW,1,0,0,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726,1,0,1,1,72,0,1,0,1,1,1,1,0,1,1,1,3,107.45,7658.3,0,0,57,4505,
6459,3544-FBCAS,1,0,0,Philo,95466,"39.094102, -123.500853",39.094102,-123.500853,1,0,1,1,72,0,1,1,1,1,1,0,1,1,1,0,3,83.6,5959.3,0,0,67,4116,
6460,5331-RGMTT,1,0,0,Point Arena,95468,"38.911299, -123.609588",38.911299,-123.609588,0,1,1,0,54,0,1,0,0,0,1,0,1,1,0,0,3,99.05,5295.7,0,0,34,4011,
6461,4759-PXTAN,1,0,0,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516,1,0,1,0,59,0,1,1,0,1,0,1,1,1,2,0,0,80.1,4693.2,0,0,26,4093,
6462,7054-DMVAS,1,0,0,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.25211,0,0,0,0,54,0,0,1,1,1,0,0,1,0,1,0,2,65.3,3512.9,0,0,61,4556,
6463,3428-MMGUB,1,0,0,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.97932,0,0,0,0,60,0,1,0,0,0,1,0,1,0,1,0,0,89.55,5231.2,0,0,74,5874,
6464,6549-BTYPG,1,0,0,Sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923,1,0,1,0,60,1,2,1,0,1,1,1,1,1,1,1,3,60.8,3603.45,0,0,80,5784,
6465,7823-JSOAG,1,0,0,Sonoma,95476,"38.25485, -122.461799",38.25485,-122.461799,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,74.5,217.45,0,0,36,5203,
6466,3705-RHRFR,1,0,0,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,1,0,1,0,69,0,1,0,1,0,0,0,1,1,1,1,2,99.15,6875.35,0,0,45,5031,
6467,9374-YOLBJ,1,0,0,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,0,19.25,19.25,0,0,27,2053,
6468,9074-KGVOX,1,0,0,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578,0,0,1,1,50,1,2,1,1,0,0,0,1,0,0,0,3,39.45,2021.35,0,0,27,6018,
6469,6128-DAFVY,1,0,0,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818,1,0,0,0,56,1,2,1,0,0,0,0,1,1,0,0,3,44.85,2564.95,0,0,27,4021,
6470,9933-QRGTX,1,0,0,Windsor,95492,"38.527297, -122.810044",38.527297,-122.810044,1,0,1,0,60,0,0,0,1,0,0,1,1,1,1,0,0,97.2,5611.75,0,0,48,4905,
6471,4476-OSWTN,1,0,0,Witter Springs,95493,"39.222323, -122.985488",39.222323,-122.985488,0,1,1,0,69,0,1,0,1,0,1,1,1,1,2,0,1,110.55,7610.1,0,0,25,4887,
6472,5066-GFJMM,1,0,0,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,1,0,1,0,3,0,0,2,2,2,2,2,2,2,0,0,1,19.9,45.75,0,0,48,3716,
6473,2661-GKBTK,1,0,0,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897,0,0,1,1,60,0,0,1,0,1,0,1,1,1,1,1,2,76.95,4543.95,0,0,52,5053,
6474,0458-HEUZG,1,0,0,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,1,0,0,0,13,1,2,1,0,0,1,1,0,0,1,1,1,35.4,450.4,0,0,69,3239,
6475,7268-WNTCP,1,0,0,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201,0,0,1,1,62,0,0,2,2,2,2,2,2,2,1,1,2,20.45,1297.35,0,0,21,5746,
6476,0824-VWDPO,1,0,0,Mckinleyville,95519,"40.965011, -124.015255",40.965011,-124.015255,1,0,0,0,45,0,1,0,1,1,0,0,0,1,2,1,2,96.75,4442.75,0,0,73,3682,
6477,8409-WQJUX,1,0,0,Arcata,95521,"40.839958, -124.003757",40.839958,-124.003757,1,0,0,0,25,1,2,1,0,0,1,1,1,1,2,1,0,54.2,1423.15,0,0,24,4458,
6478,2578-JQPHZ,1,0,0,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,0,0,0,0,44,0,0,0,0,0,1,1,1,1,1,1,2,100.1,4378.35,0,0,68,4025,
6479,3278-FSIXX,1,0,0,Blue Lake,95525,"40.94338, -123.831799",40.94338,-123.831799,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,45.25,74.2,0,0,27,5441,
6480,9746-UGFAC,1,0,0,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,1,0,0,0,22,0,0,2,2,2,2,2,2,2,2,1,2,20.85,450.65,0,0,67,3171,
6481,2946-KIQSP,1,0,0,Crescent City,95531,"41.701223, -124.003393",41.701223,-124.003393,1,0,0,0,35,1,2,1,0,0,1,1,0,0,0,0,1,33.45,1175.85,0,0,66,2553,
6482,0625-AFOHS,1,0,0,Ferndale,95536,"40.4785, -124.301372",40.4785,-124.301372,1,0,1,1,29,0,0,2,2,2,2,2,2,2,1,1,1,20.2,558.8,0,0,69,2784,
6483,6726-WEXXK,1,0,0,Fields Landing,95537,"40.726949, -124.217378",40.726949,-124.217378,0,1,1,0,27,0,1,0,1,0,1,0,0,0,2,0,0,85.9,2220.1,0,0,63,5755,
6484,4636-OLWOE,1,0,0,Fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504,0,0,0,1,54,0,0,1,0,1,1,1,0,0,2,0,0,61.0,3283.05,0,0,56,5594,
6485,4685-ERGHK,1,0,0,Gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144,0,0,0,0,57,0,1,0,0,0,0,0,1,0,2,0,0,86.9,4939.25,0,0,71,6109,
6486,0885-HMGPY,1,0,0,Honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329,0,0,0,0,62,0,1,1,1,1,1,1,0,0,1,1,2,69.4,4237.5,0,0,67,6469,
6487,5003-OKNNK,1,0,0,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841,1,0,1,1,15,0,0,2,2,2,2,2,2,2,2,1,3,20.35,335.95,0,0,68,3205,
6488,7208-PSIHR,1,0,0,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,1,0,1,0,70,0,1,0,0,0,1,1,1,1,1,0,2,104.3,7188.5,0,0,70,5583,
6489,4012-ZTHBR,1,0,0,Kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325,1,0,1,1,21,0,0,1,0,0,0,0,0,0,0,0,0,44.95,926.25,0,0,54,3752,
6490,0489-WMEMG,1,0,0,Korbel,95550,"40.7666, -123.80458",40.7666,-123.80458,1,0,0,1,23,0,0,1,0,0,0,1,0,0,2,0,0,49.45,1119.35,0,0,70,5237,
6491,7435-ZNUYY,1,0,0,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,0,0,0,0,6,0,0,2,2,2,2,2,2,2,2,1,1,20.6,116.6,0,0,20,4439,
6492,1354-YZFNB,1,0,0,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327,0,0,1,1,4,0,0,2,2,2,2,2,2,2,1,1,3,19.55,68.8,0,0,57,5573,
6493,2985-FMWYF,1,0,0,Myers Flat,95554,"40.267158, -123.805913",40.267158,-123.805913,1,0,0,0,23,0,1,0,0,0,0,0,1,1,0,0,0,93.5,2341.55,0,0,73,4861,
6494,2812-ENYMO,1,0,0,Orick,95555,"41.336354, -124.044354",41.336354,-124.044354,0,0,0,0,26,1,2,1,1,0,0,1,1,1,2,1,3,54.55,1362.85,0,0,54,4296,
6495,2717-HVIZY,1,0,0,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958,1,0,0,1,8,0,0,2,2,2,2,2,2,2,0,1,1,20.05,163.6,0,0,32,2675,
6496,3422-GALYP,1,0,0,Phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,79.45,145.15,0,0,65,2657,
6497,2890-WFBHU,1,0,0,Salyer,95563,"40.89866, -123.539754",40.89866,-123.539754,1,0,0,0,59,0,1,1,1,1,1,1,0,1,2,1,3,79.85,4786.1,0,0,64,6041,
6498,0327-WFZSY,1,0,0,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977,0,0,1,1,39,0,1,0,0,0,1,0,1,1,2,1,0,100.0,3835.55,0,0,64,5434,
6499,7977-HXJKU,1,0,0,Scotia,95565,"40.440636, -124.098739",40.440636,-124.098739,0,0,0,1,21,0,0,2,2,2,2,2,2,2,1,1,1,19.6,397.0,0,0,46,2447,
6500,7033-CLAMM,1,0,0,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895,1,0,1,1,48,0,0,2,2,2,2,2,2,2,1,1,2,20.2,1027.25,0,0,33,3828,
6501,4023-RTIQM,1,0,0,Redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041,1,1,1,0,31,1,2,1,1,1,1,0,0,1,2,0,3,50.4,1580.1,0,0,39,2166,
6502,0864-FVJNJ,1,0,0,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381,1,0,1,1,64,0,1,0,1,1,1,1,1,1,2,1,0,113.35,7222.75,0,0,20,4952,
6503,7356-IWLFW,1,0,0,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449,0,0,1,1,46,0,1,0,0,1,0,0,0,0,0,0,2,80.0,3769.7,0,0,51,3315,
6504,9541-PWTWO,1,0,0,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847,1,0,0,0,52,0,1,1,0,0,1,1,1,1,1,0,2,80.95,4233.95,0,0,28,4924,
6505,3967-VQOGC,1,0,0,Leggett,95585,"39.873371, -123.741474",39.873371,-123.741474,1,0,1,1,67,0,1,2,2,2,2,2,2,2,1,0,1,24.9,1680.25,0,0,59,5847,
6506,7872-RDDLZ,1,0,0,Piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,1,1,0,0,67,0,1,1,0,1,0,0,0,0,0,1,0,54.9,3725.5,0,0,33,4826,
6507,6308-CQRBU,1,0,0,Zenia,95595,"40.170357, -123.417298",40.170357,-123.417298,1,0,1,0,71,0,1,0,0,1,1,1,1,1,1,1,0,109.25,7707.7,0,0,42,5044,
6508,0186-CAERR,1,0,0,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766,0,0,0,0,71,0,1,0,1,1,1,1,1,1,2,0,2,116.3,8309.55,0,0,59,4644,
6509,3043-SUDUA,1,0,0,West Sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036,1,0,0,0,32,0,0,2,2,2,2,2,2,2,0,1,2,19.9,601.55,0,0,29,4374,
6510,5442-BHQNG,1,0,0,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,70.35,139.25,0,0,73,3430,
6511,2169-RRLFW,1,0,0,Capay,95607,"38.681651, -122.130569",38.681651,-122.130569,1,0,1,0,71,0,1,2,2,2,2,2,2,2,1,1,3,25.6,1888.25,0,0,68,5063,
